Time,Queue Density,Dynamic Density
337.333,0.149022,0.10657
337.8,0.240454,0.177233
338.267,0.327207,0.243746
338.733,0.335154,0.275072
339.2,0.305964,0.247108
339.667,0.255298,0.219301
340.133,0.212639,0.187633
340.6,0.143975,0.125921
341.067,0.0721754,0.0559988
341.533,0.0214473,0.00721832
342,0.00712035,0.000438899
342.467,0.00736331,0.000634836
342.933,0.00717913,0.00043498
343.4,0.00712819,0.000407549
343.867,0.00712427,0.000391874
344.333,0.00721832,0.000384037
344.8,0.0071086,0.000317418
345.267,0.00703806,0.000235124
345.733,0.00738291,0.000474168
346.2,0.00727318,0.000438899
346.667,0.00722224,0.000286068
347.133,0.00713603,0.000286068
347.6,0.007089,0.00034093
348.067,0.00736331,0.000482005
348.533,0.00706157,0.000250799
349,0.0069009,0.000211612
349.467,0.00692442,0.000211612
349.933,0.00703022,0.000223368
350.4,0.00703022,0.000203775
350.867,0.0505361,0.0405119
351.333,0.0661797,0.0634209
351.8,0.0720343,0.0692402
352.267,0.0750243,0.0783827
352.733,0.103322,0.102079
353.2,0.147486,0.146314
353.667,0.178648,0.209386
354.133,0.190137,0.234768
354.6,0.184095,0.240011
355.067,0.173714,0.240717
355.533,0.194111,0.252935
356,0.208395,0.250784
356.467,0.214986,0.225422
356.933,0.240427,0.232158
357.4,0.276749,0.261697
357.867,0.276036,0.25926
358.333,0.28048,0.254624
358.8,0.288874,0.252077
359.267,0.308644,0.26863
359.733,0.322136,0.287636
360.2,0.318053,0.283176
360.667,0.324127,0.274527
361.133,0.337658,0.282369
361.6,0.372727,0.305709
362.067,0.387179,0.325216
362.533,0.417738,0.356554
363,0.443456,0.380545
363.467,0.467326,0.39118
363.933,0.467318,0.392877
364.4,0.468599,0.401612
364.867,0.465531,0.394958
365.333,0.471636,0.39399
365.8,0.496728,0.40376
366.267,0.522501,0.414999
366.733,0.551594,0.421002
367.2,0.581102,0.433769
367.667,0.598227,0.438151
368.133,0.628303,0.45535
368.6,0.667722,0.4618
369.067,0.713979,0.471742
369.533,0.741246,0.476797
370,0.773136,0.471871
370.467,0.791672,0.476182
370.933,0.800516,0.493409
371.4,0.801183,0.509464
371.867,0.802699,0.515824
372.333,0.805509,0.51609
372.8,0.812296,0.520769
373.267,0.827207,0.507238
373.733,0.831808,0.503582
374.2,0.835852,0.51234
374.667,0.862848,0.511694
375.133,0.862491,0.503147
375.6,0.857017,0.493319
376.067,0.872363,0.481958
376.533,0.90173,0.486304
377,0.901518,0.474458
377.467,0.900934,0.463509
377.933,0.900335,0.45379
378.4,0.90182,0.450083
378.867,0.901647,0.438256
379.333,0.899766,0.432167
379.8,0.898446,0.413408
380.267,0.899766,0.407482
380.733,0.899927,0.401828
381.2,0.902145,0.399179
381.667,0.901718,0.406366
382.133,0.901726,0.393845
